listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:14231001655060284850,Pizzeria Delfina - Palo Alto,"651 Emerson St, Palo Alto, CA 94301",pizzeriadelfina,4.4,1160,(650) 353-2208,pizzeriadelfina.com,pizzeriadelfina,Pizzeria Delfina,37.4434222,-122.1604222,TRUE,TRUE,Pizza,Bar,Italian,Restaurant,,,
CID:14592429268940451604,Pizzeria Luigi,"717 Seacoast Dr, Imperial Beach, CA 91932",pizzerialuigi,4.6,1132,(619) 271-3477,pizzerialuigi.com,pizzerialuigi,Pizzeria Luigi,32.5834357,-117.1314511,TRUE,TRUE,Pizza,,,,,,
CID:13726276208391058659,Pizzeria Luigi,"1137 25th St, San Diego, CA 92102",pizzerialuigi,4.6,2112,(619) 233-3309,pizzerialuigi.com,pizzerialuigi,Pizzeria Luigi,32.7176512,-117.1400752,TRUE,TRUE,Pizza,Italian,,,,,
CID:12312969306320048437,Pizzeria Luigi,"2121 El Cajon Blvd, San Diego, CA 92104",pizzerialuigi,4.6,1225,(619) 294-9417,pizzerialuigi.com,pizzerialuigi,Pizzeria Luigi,32.7549978,-117.1420131,TRUE,TRUE,Pizza,Restaurant,,,,,
CID:14322444372595340303,Pizzeria Luigi,"5001 Newport Ave, San Diego, CA 92107",pizzerialuigi,4.5,120,(619) 539-7025,pizzerialuigi.com,pizzerialuigi,Pizzeria Luigi,32.7467997,-117.2513299,TRUE,TRUE,Pizza,,,,,,
CID:7415807737688415055,Queen Bee Nails & Spa,"2251 Claribel Rd # F, Riverbank, CA 95367",placepit,3.6,120,(209) 863-9200,placepit.pw,placepit,First Nails,37.7115139,-120.9568276,TRUE,TRUE,Nail Salon,Spa,,,,,
CID:7168061993935663919,First Nails,"1097 Vine St, Healdsburg, CA 95448",placepit,4.1,38,(707) 473-0513,firstnailshealdsburg.com,firstnailshealdsburg,First Nails,38.6085799,-122.8730105,TRUE,TRUE,Nail Salon,,,,,,
CID:6539334450856231833,First Nails,"363 Lakeport Blvd, Lakeport, CA 95453",placepit,4.1,116,(707) 263-4430,placepit.pw,placepit,First Nails,39.0333726,-122.9185437,TRUE,TRUE,Nail Salon,,,,,,
CID:9860661903909263101,First Nails,"536 E Perkins St, Ukiah, CA 95482",placepit,3.4,127,(707) 468-9100,,,First Nails,39.1530586,-123.2005029,TRUE,TRUE,Nail Salon,,,,,,
CID:9403851639317693838,Planet Beach Spray & Spa,"527 E Calaveras Blvd, Milpitas, CA 95035",planetbeach,3.9,12,(408) 262-8772,planetbeach.com,planetbeach,Planet Beach,37.4347155,-121.8984566,TRUE,TRUE,Tanning,Teeth Whitening,,,,,
CID:9706003663090752632,Planet Beach,"226 Lincoln Center, Stockton, CA 95207",planetbeach,4.3,32,(209) 477-4726,planetbeach.com,planetbeach,Planet Beach,38.0110913,-121.3231238,TRUE,TRUE,Spa,Massage,Tanning,Teeth Whitening,,Yoga Studio,
CID:17400185456444288476,Planet Beach Manteca,"1168 E Yosemite Ave, Manteca, CA 95336",planetbeach,3.4,13,(209) 824-3826,planetbeach.com,planetbeach,Planet Beach,37.7968034,-121.1999131,TRUE,TRUE,Tanning,Spa,Spa,Teeth Whitening,,,
CID:16714343301244006534,Planet Beach,"1320 Standiford Ave, Modesto, CA 95358",planetbeach,4.1,14,(209) 579-1330,planetbeach.com,planetbeach,Planet Beach,37.6887902,-121.0138131,TRUE,TRUE,Tanning,Spa,Teeth Whitening,,,,
